ESTACAO,ANO,MS,DI,P_E_MD,P_E_MX,P_E_MN,P_M_MD,P_M_MX,P_M_MN,T_MED,T_MAX,T_MIN,HR_MED,HR_MAX,HR_MIN,TW_MED,TW_MAX,TW_MIN,TD_MED,TD_MAX,TD_MIN,E_MED,E_MAX,E_MIN,DD_MED,DD_FFX,DD_DP,DD_PRE,FF_MED,FF_MAX,FF_DP,TSUP_M,TSUP_X,TSUP_N,T_05_M,T_05_X,T_05_N,T_10_M,T_10_X,T_10_N,T_20_M,T_20_X,T_20_N,T_50_M,T_50_X,T_50_N,T100_M,T100_X,T100_N,PR_DUR,PR_QTD,PR_I_X,RG_TOT,RD_TOT
1210881,2022,7,6,1017.6,1019.2,1016.2,1018.9,1020.5,1017.5,21.6,26.3,17.3,73,93,49,18.1,21.6,15.9,16.4,18.5,13.6,18.6,21.2,15.5,154,203,95,3,2.6,8.4,1.7,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,0.0,0.0,-990,-990
1210881,2022,7,7,1017.4,1019.2,1016.1,1018.7,1020.5,1017.4,24.9,30.6,19.0,61,90,33,19.3,22.6,16.3,16.2,18.9,11.0,18.4,21.8,13.1,211,214,80,5,2.0,7.4,1.5,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,0.0,0.0,-990,-990
1210881,2022,7,8,1017.2,1018.6,1015.3,1018.5,1019.9,1016.6,26.3,31.6,20.4,60,81,37,20.4,24.8,14.6,17.5,19.4,14.9,20.0,22.5,17.0,87,79,80,2,2.7,9.2,1.3,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,0.0,0.0,-990,-990
1210881,2022,7,9,1016.4,1017.8,1014.5,1017.7,1019.1,1015.8,28.1,32.6,22.0,43,75,29,19.2,23.3,15.2,13.7,19.8,11.1,15.8,23.1,13.2,38,56,82,1,2.2,8.3,1.5,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,0.0,0.0,-990,-990
1210881,2022,7,10,1013.2,1015.5,1011.2,1014.4,1016.8,1012.4,28.1,33.8,22.2,41,67,21,18.7,23.8,14.8,12.7,19.0,7.7,14.8,22.0,10.5,229,197,84,5,1.6,7.1,1.2,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,0.0,0.0,-990,-990
1210881,2022,7,11,1009.4,1011.6,1007.2,1010.7,1012.9,1008.5,27.4,32.1,21.9,40,74,24,18.2,21.6,13.3,12.2,18.3,7.3,14.2,21.0,10.2,51,84,44,1,2.8,8.3,1.4,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,0.0,0.0,-990,-990
1210881,2022,7,12,1011.9,1015.1,1008.7,1013.1,1016.4,1010.0,28.1,31.2,24.6,38,59,26,18.4,22.4,14.4,12.1,17.9,5.7,14.4,20.4,9.2,56,62,35,1,3.9,12.4,1.7,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,0.0,0.0,-990,-990
1210881,2022,7,13,1014.4,1015.7,1013.1,1015.6,1016.9,1014.3,28.9,32.3,25.0,36,51,25,18.7,23.0,15.0,12.1,16.9,7.9,14.3,19.2,10.6,51,51,37,1,3.3,11.2,1.7,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,0.0,0.0,-990,-990
1210881,2022,7,14,1013.4,1015.6,1010.9,1014.7,1016.9,1012.2,28.7,32.5,24.7,35,48,25,18.3,21.9,15.8,11.5,17.0,8.8,13.6,19.3,11.3,46,28,57,1,3.0,9.5,1.4,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,0.0,0.0,-990,-990
1210881,2022,7,15,1011.2,1012.4,1009.8,1012.5,1013.7,1011.1,27.2,29.8,23.9,50,68,32,19.8,23.2,15.9,15.5,20.2,9.1,17.9,23.6,11.6,61,101,72,1,2.7,8.2,1.5,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,0.0,0.0,-990,-990
1210881,2022,7,16,1012.0,1013.3,1010.8,1013.3,1014.6,1012.1,26.2,29.1,23.6,56,76,47,20.0,23.2,16.7,16.7,20.3,12.8,19.1,23.8,14.8,67,84,69,1,2.1,8.2,1.3,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,0.0,0.0,-990,-990
1210881,2022,7,17,1013.5,1014.9,1012.2,1014.7,1016.2,1013.5,24.5,28.1,21.3,74,85,56,20.9,24.4,16.7,19.4,21.1,14.8,22.6,25.1,16.8,87,17,83,2,2.6,9.5,1.6,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,0.0,0.0,-990,-990
1210881,2022,7,18,1014.7,1015.8,1013.0,1015.9,1017.1,1014.3,25.2,29.7,21.2,62,92,35,19.8,22.9,14.6,16.9,21.7,9.0,19.6,25.9,11.5,256,191,88,6,2.8,9.1,1.7,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,0.0,0.0,-990,-990
1210881,2022,7,19,1015.4,1017.1,1013.2,1016.7,1018.4,1014.4,24.8,30.9,17.8,56,77,26,18.6,25.5,13.5,15.1,20.8,9.4,17.4,24.5,11.7,208,191,81,5,2.5,8.4,1.9,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,0.0,0.0,-990,-990
1210881,2022,7,20,1013.9,1015.1,1011.7,1015.1,1016.4,1013.0,28.1,35.8,20.9,45,73,19,19.3,24.9,15.2,14.0,18.3,8.6,16.1,20.9,11.2,221,203,73,5,2.2,9.1,1.5,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,0.0,0.0,-990,-990
1210881,2022,7,21,1014.3,1016.2,1012.9,1015.5,1017.4,1014.1,27.1,31.6,21.6,57,78,28,20.9,24.9,16.5,17.7,20.8,9.3,20.4,24.5,11.7,201,186,73,4,2.1,7.2,1.3,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,0.0,0.0,-990,-990
1210881,2022,7,22,1013.6,1014.6,1012.4,1014.9,1015.8,1013.6,28.3,33.8,21.6,44,71,28,19.5,23.1,15.2,14.2,18.8,8.3,16.3,21.7,10.9,238,208,76,5,1.9,8.1,1.4,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,0.0,0.0,-990,-990
1210881,2022,7,23,1013.7,1014.9,1012.7,1015.0,1016.1,1013.9,29.4,35.3,22.2,37,69,10,18.7,25.5,14.1,11.5,20.0,-1.4,14.2,23.4,5.5,237,219,68,5,2.1,8.6,1.6,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,0.0,0.0,-990,-990
1210881,2022,7,24,1014.2,1016.2,1012.4,1015.5,1017.5,1013.6,30.2,37.0,22.8,36,71,15,19.2,24.7,15.2,12.0,20.6,5.5,14.4,24.2,9.0,247,281,73,5,2.1,7.1,1.2,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,0.0,0.0,-990,-990
1210881,2022,7,25,1014.2,1015.9,1012.4,1015.5,1017.1,1013.6,32.5,39.9,26.2,28,60,11,19.5,27.1,12.8,10.7,18.1,3.4,13.3,20.7,7.8,249,242,78,6,2.7,7.6,1.3,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,0.0,0.0,-990,-990
1210881,2022,7,26,1013.7,1015.1,1011.2,1015.0,1016.3,1012.4,30.9,37.2,25.0,35,57,17,19.8,26.6,16.4,13.0,18.4,7.3,15.0,21.1,10.2,270,219,64,6,3.1,11.7,1.7,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,0.0,0.0,-990,-990
1210881,2022,7,27,1012.6,1014.6,1009.3,1013.9,1015.9,1010.6,25.2,32.6,20.0,52,68,31,18.2,25.6,14.8,14.1,18.6,7.0,16.2,21.4,10.0,245,197,55,5,3.6,10.4,2.1,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,0.0,0.0,-990,-990
1210881,2022,7,28,1010.9,1012.5,1008.2,1012.2,1013.7,1009.5,26.5,33.9,21.8,48,67,24,18.8,27.0,12.7,14.0,21.3,3.2,16.5,25.2,7.7,195,332,93,4,2.5,8.2,1.6,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,0.0,0.0,-990,-990
1210881,2022,7,29,1011.6,1013.3,1010.4,1012.9,1014.5,1011.6,26.0,30.9,20.9,55,79,33,19.6,24.2,15.1,16.0,19.7,11.7,18.3,23.0,13.7,-990,203,-990,5,2.4,7.3,-990.0,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,0.0,0.0,-990,-990
1210881,2022,7,30,1012.7,1013.8,1011.4,1013.9,1015.0,1012.6,25.4,28.8,21.6,64,81,50,20.5,23.7,16.9,18.0,20.6,15.1,20.7,24.3,17.1,-990,73,-990,3,1.8,6.6,-990.0,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,0.0,0.0,-990,-990
1210881,2022,7,31,1013.1,1014.8,1011.5,1014.4,1016.0,1012.8,27.7,32.7,20.9,58,84,42,21.5,25.2,17.0,18.5,21.3,15.1,21.4,25.2,17.1,-990,225,-990,3,2.0,6.4,-990.0,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,0.0,0.0,-990,-990
1210881,2022,8,1,1012.7,1013.8,1011.2,1013.9,1015.0,1012.5,26.3,30.1,21.6,58,86,29,20.2,24.6,15.1,17.0,20.8,9.7,19.6,24.6,12.0,140,197,89,3,2.4,9.0,1.6,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,0.0,0.0,-990,-990
1210881,2022,8,2,1011.8,1013.2,1010.0,1013.1,1014.5,1011.3,25.7,31.3,20.1,59,89,32,19.7,23.9,15.5,16.5,20.2,10.3,18.9,23.6,12.5,112,225,95,2,2.4,8.0,1.5,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,0.0,0.0,-990,-990
1210881,2022,8,3,1010.2,1011.5,1008.4,1011.5,1012.8,1009.7,24.8,28.7,18.0,57,84,33,18.8,23.0,12.7,15.3,19.7,9.2,17.6,22.9,11.6,252,191,83,6,2.1,7.3,1.5,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,0.0,0.0,-990,-990
1210881,2022,8,4,1010.7,1011.8,1009.5,1012.0,1013.0,1010.8,24.8,27.7,20.1,66,82,50,20.2,23.7,16.1,17.9,20.8,13.6,20.6,24.5,15.5,317,107,97,7,2.4,8.0,1.6,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,0.0,0.0,-990,-990
1210881,2022,8,5,1012.3,1013.5,1011.1,1013.6,1014.8,1012.4,25.0,28.1,20.5,66,84,49,20.3,23.1,17.0,18.0,20.0,15.9,20.6,23.3,18.0,187,186,93,4,2.1,7.8,1.4,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,0.0,0.0,-990,-990
1210881,2022,8,6,1013.8,1015.3,1012.8,1015.1,1016.6,1014.1,23.8,27.3,19.4,69,87,51,19.6,22.8,16.1,17.6,20.0,14.8,20.1,23.4,16.8,148,203,98,3,2.4,7.0,1.4,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,0.0,0.0,-990,-990
1210881,2022,8,7,1013.6,1014.8,1012.2,1014.9,1016.1,1013.5,22.8,25.5,20.6,68,80,54,18.6,20.5,16.5,16.5,17.9,14.3,18.7,20.5,16.3,191,219,67,4,3.3,10.3,2.0,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,0.0,0.0,-990,-990
1210881,2022,8,8,1013.9,1015.3,1012.8,1015.2,1016.6,1014.1,21.5,25.0,17.1,67,79,54,17.2,19.9,13.9,14.9,16.8,13.1,17.0,19.1,15.0,246,219,56,5,3.0,9.6,2.2,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,0.0,0.0,-990,-990
1210881,2022,8,9,1013.2,1014.3,1011.6,1014.4,1015.6,1012.9,22.1,25.8,16.8,68,82,54,17.9,21.2,13.7,15.9,18.7,12.8,18.1,21.5,14.8,232,186,74,5,2.1,7.3,1.5,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,0.0,0.0,-990,-990
1210881,2022,8,10,1012.7,1014.1,1011.5,1014.0,1015.4,1012.7,21.4,23.3,19.5,73,84,57,17.9,19.7,16.3,16.1,18.6,13.9,18.3,21.4,15.9,212,225,32,5,3.3,9.5,1.8,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,0.0,0.0,-990,-990
1210881,2022,8,11,1013.0,1014.4,1011.4,1014.3,1015.7,1012.7,21.4,25.5,15.9,69,83,54,17.4,20.4,13.3,15.3,17.3,12.6,17.4,19.7,14.6,242,203,77,5,2.6,9.6,1.9,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,0.0,0.0,-990,-990
1210881,2022,8,12,1011.8,1013.2,1009.6,1013.0,1014.5,1010.8,23.9,28.1,17.6,64,83,37,18.9,23.5,14.8,16.3,20.5,11.4,18.7,24.1,13.5,220,298,83,5,1.8,6.2,1.3,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,0.0,0.0,-990,-990
1210881,2022,8,13,1010.8,1013.0,1008.2,1012.0,1014.2,1009.5,25.7,31.5,21.5,52,77,24,18.6,24.3,13.8,14.3,18.6,8.4,16.5,21.5,11.0,261,174,84,6,2.1,9.2,1.2,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,0.2,1.3,-990,-990
1210881,2022,8,14,1010.9,1012.4,1008.3,1012.2,1013.7,1009.5,24.3,31.8,17.1,53,74,29,17.5,23.7,12.6,13.5,18.1,10.2,15.5,20.8,12.4,228,242,67,5,2.8,11.5,2.0,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,0.0,0.0,-990,-990
1210881,2022,8,15,1010.7,1012.5,1007.7,1012.0,1013.8,1008.9,22.9,27.6,17.1,58,79,34,17.2,21.2,14.0,13.8,16.9,9.4,15.9,19.2,11.8,238,219,39,5,3.1,10.6,2.2,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,0.0,0.0,-990,-990
1210881,2022,8,16,1010.7,1012.2,1008.5,1012.0,1013.4,1009.7,23.3,30.6,17.7,55,72,30,17.1,23.9,13.5,13.5,18.1,9.2,15.6,20.7,11.6,265,321,72,6,3.2,11.2,2.2,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,0.0,0.0,-990,-990
1210881,2022,8,17,1011.6,1013.0,1010.0,1012.8,1014.3,1011.2,22.8,28.7,17.9,55,70,35,16.8,22.8,13.5,13.1,17.6,9.7,15.1,20.1,12.0,257,304,82,6,3.8,11.3,2.2,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,0.0,0.0,-990,-990
1210881,2022,8,18,1012.4,1014.1,1011.1,1013.7,1015.4,1012.4,24.1,30.3,17.0,47,81,22,16.5,21.0,11.9,11.2,15.4,4.1,13.6,17.4,8.2,222,315,71,5,2.2,9.5,1.7,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,0.0,0.0,-990,-990
1210881,2022,8,19,1013.3,1014.7,1011.7,1014.5,1016.0,1012.9,26.1,32.7,18.3,41,68,22,17.2,21.6,11.7,11.2,15.9,7.4,13.4,18.0,10.3,52,79,62,1,2.2,8.2,1.6,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,0.0,0.0,-990,-990
1210881,2022,8,20,1014.7,1016.1,1013.4,1016.0,1017.3,1014.7,27.8,33.4,21.5,37,57,23,17.7,23.1,13.7,10.9,16.3,8.3,13.1,18.5,10.9,261,276,80,6,2.0,6.9,1.0,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,0.0,0.0,-990,-990
1210881,2022,8,21,1014.2,1016.1,1011.3,1015.5,1017.4,1012.6,27.1,34.7,21.0,40,61,21,18.0,28.0,12.7,12.0,19.4,6.5,14.2,22.5,9.7,251,197,78,6,1.9,7.8,1.6,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,0.0,0.0,-990,-990
1210881,2022,8,22,1010.4,1013.1,1008.1,1011.7,1014.4,1009.3,24.1,28.0,20.4,64,83,33,19.1,22.8,15.2,16.7,19.6,9.4,19.0,22.8,11.8,149,197,72,3,1.9,5.9,1.1,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,0.0,0.0,-990,-990
1210881,2022,8,23,1010.6,1012.1,1008.4,1011.9,1013.4,1009.7,22.0,26.0,19.6,82,94,64,19.6,22.2,18.1,18.6,19.5,17.7,21.5,22.6,20.2,81,73,82,2,2.8,7.3,1.1,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,0.0,0.0,-990,-990
1210881,2022,8,24,1012.1,1014.2,1010.7,1013.4,1015.5,1012.0,20.2,23.4,18.4,87,96,70,18.5,20.9,17.3,17.9,19.4,16.6,20.4,22.5,18.8,102,129,57,2,2.2,6.8,0.9,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,0.0,0.0,-990,-990
1210881,2022,8,25,1013.6,1015.5,1011.5,1014.8,1016.8,1012.7,21.7,26.8,18.3,78,95,49,18.8,22.6,16.5,17.4,18.7,14.2,19.8,21.5,16.2,221,214,80,5,2.4,8.9,1.8,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,0.0,0.0,-990,-990
1210881,2022,8,26,1010.6,1012.5,1008.1,1011.9,1013.8,1009.4,23.4,28.9,17.4,62,86,38,18.2,21.9,15.2,15.3,17.6,12.5,17.4,20.1,14.5,201,208,81,4,1.9,7.4,1.5,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,0.0,0.0,-990,-990
1210881,2022,8,27,1008.7,1009.9,1007.2,1009.9,1011.1,1008.5,21.7,27.8,16.4,76,92,60,18.6,22.6,14.2,17.1,19.7,14.3,19.5,22.9,16.3,167,107,83,4,2.0,6.4,1.1,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,0.0,0.0,-990,-990
1210881,2022,8,28,1009.5,1011.5,1007.8,1010.8,1012.8,1009.1,20.8,24.3,18.2,78,95,56,18.0,21.3,14.9,16.6,18.5,13.7,18.9,21.3,15.7,156,203,97,3,2.2,8.9,1.1,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,0.0,0.0,-990,-990
1210881,2022,8,29,1013.0,1014.7,1011.2,1014.3,1016.0,1012.5,21.5,26.1,15.4,64,82,42,16.7,20.0,12.7,14.0,16.5,11.8,16.0,18.7,13.8,239,219,66,5,2.1,8.5,1.7,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,0.0,0.0,-990,-990
1210881,2022,8,30,1016.5,1018.0,1014.3,1017.7,1019.3,1015.6,21.4,25.6,17.2,67,81,48,17.2,20.2,13.7,14.9,17.6,12.2,17.0,20.2,14.2,249,270,80,6,2.1,8.2,1.7,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,0.1,0.0,-990,-990
1210881,2022,8,31,1016.4,1018.4,1014.0,1017.7,1019.7,1015.3,21.7,27.0,15.1,64,85,40,16.9,23.1,12.4,14.1,17.6,10.8,16.1,20.2,12.9,-990,191,-990,7,2.5,9.0,-990.0,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,0.0,0.0,-990,-990
1210881,2022,9,1,1014.2,1015.3,1012.1,1015.5,1016.6,1013.3,23.3,28.0,19.7,61,79,36,17.9,23.3,14.5,14.9,18.4,11.3,17.0,21.1,13.4,198,191,69,4,1.9,7.6,1.5,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,0.0,0.0,-990,-990
1210881,2022,9,2,1014.0,1015.8,1011.3,1015.3,1017.0,1012.5,23.1,29.6,18.4,58,75,35,17.5,22.3,14.5,14.2,17.6,12.1,16.2,20.1,14.1,257,191,64,6,2.9,9.9,1.8,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,0.0,0.0,-990,-990
1210881,2022,9,3,1013.9,1015.7,1011.8,1015.2,1017.0,1013.1,22.0,26.9,17.6,59,78,31,16.5,19.9,14.0,13.2,16.3,8.4,15.3,18.5,11.0,245,225,38,5,3.2,12.3,2.3,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,0.0,0.0,-990,-990
1210881,2022,9,4,1016.9,1019.0,1014.9,1018.1,1020.4,1016.2,21.3,25.3,16.3,60,70,50,16.1,19.5,12.5,13.1,15.8,10.2,15.1,17.9,12.4,242,242,54,5,3.0,11.1,2.3,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,0.0,0.0,-990,-990
1210881,2022,9,5,1019.2,1020.8,1018.2,1020.5,1022.1,1019.6,21.2,25.5,16.2,68,82,56,17.2,21.2,13.5,15.1,18.9,12.6,17.2,21.8,14.6,242,203,56,5,2.8,10.8,2.1,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,0.0,0.0,-990,-990
1210881,2022,9,6,1018.0,1019.8,1015.5,1019.3,1021.1,1016.8,22.3,28.3,16.7,61,81,31,17.0,21.7,13.8,13.8,18.3,7.3,15.9,21.0,10.2,253,304,71,6,2.9,9.6,1.9,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,0.0,0.0,-990,-990
1210881,2022,9,7,1016.0,1017.4,1014.2,1017.3,1018.7,1015.4,23.4,28.1,18.8,50,69,34,16.5,20.2,13.2,12.1,15.5,7.8,14.2,17.6,10.5,234,242,68,5,2.7,12.6,2.0,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,0.0,0.0,-990,-990
1210881,2022,9,8,1015.8,1017.0,1014.0,1017.1,1018.3,1015.3,22.9,28.0,17.0,63,74,49,17.9,22.2,12.7,15.3,18.2,10.3,17.6,20.9,12.5,237,203,64,5,2.2,7.9,1.8,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,0.0,0.0,-990,-990
1210881,2022,9,9,1016.0,1017.7,1014.0,1017.2,1019.0,1015.3,23.4,28.7,19.6,71,84,49,19.4,23.4,16.8,17.5,18.7,16.1,20.0,21.6,18.3,200,208,49,4,2.0,8.1,1.8,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,0.0,0.0,-990,-990
1210881,2022,9,10,1014.4,1016.1,1012.6,1015.7,1017.3,1013.8,24.1,29.3,19.7,64,85,43,19.1,22.3,15.4,16.5,19.0,13.8,18.7,22.0,15.7,210,225,68,5,1.7,8.2,1.7,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,0.0,0.0,-990,-990
1210881,2022,9,11,1011.1,1014.5,1008.1,1012.4,1015.8,1009.4,22.1,27.0,17.6,71,84,53,18.3,21.5,13.6,16.4,18.4,14.3,18.7,21.1,16.3,107,73,99,2,2.0,6.6,1.0,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,0.0,0.0,-990,-990
1210881,2022,9,12,1007.2,1010.2,1005.4,1008.5,1011.5,1006.7,20.3,22.1,18.8,94,97,82,19.6,21.5,18.0,19.3,21.1,17.8,22.4,25.0,20.3,122,174,75,3,2.5,8.2,1.3,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,5.5,8.2,-990,-990
1210881,2022,9,13,1007.5,1009.6,1005.2,1008.8,1010.9,1006.4,21.1,23.8,19.1,89,96,78,19.7,22.2,18.1,19.2,20.5,18.2,22.2,24.1,20.9,188,186,34,4,3.8,10.8,1.8,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,2.1,19.0,-990,-990
1210881,2022,9,14,1010.7,1013.4,1008.7,1012.0,1014.7,1010.0,20.9,23.9,19.0,87,95,72,19.3,23.0,17.1,18.7,19.8,17.3,21.5,23.1,19.8,203,248,40,5,2.8,10.1,1.7,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,0.7,10.9,-990,-990
1210881,2022,9,15,1013.6,1014.7,1012.6,1014.9,1016.0,1013.9,21.1,25.8,17.3,80,96,54,18.6,21.2,15.8,17.4,18.9,15.3,19.9,21.8,17.3,231,214,40,5,2.5,10.4,2.1,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,0.1,0.0,-990,-990
1210881,2022,9,16,1012.3,1014.1,1010.3,1013.6,1015.4,1011.6,21.8,26.0,16.4,70,92,50,17.9,20.5,14.1,15.8,17.1,14.5,17.9,19.5,16.4,235,214,51,5,2.3,9.2,2.0,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,0.0,0.0,-990,-990
